ts,session_id,step_id,gt_label,pred_label,roll_deg,pitch_deg
1779167378.9299,6,INCLINACION_ADELANTE,Forward,Centro,9.239,55.955
1779167379.0666,6,INCLINACION_ADELANTE,Forward,Centro,9.239,55.971
1779167379.196,6,INCLINACION_ADELANTE,Forward,Forward,-23.752,55.971
1779167379.746,6,LATERAL_IZQ,Lateral,Lateral,-30.464,55.955
1779167379.8816,6,LATERAL_IZQ,Lateral,Lateral,-30.464,55.486
1779167380.4033,6,LATERAL_IZQ,Lateral,Lateral,-33.178,54.382
1779167380.5405,6,LATERAL_IZQ,Lateral,Lateral,-36.514,37.736
1779167380.6709,6,LATERAL_IZQ,Lateral,Lateral,-47.563,37.736
1779167382.0465,6,LATERAL_IZQ,Lateral,Lateral,-54.524,37.633
1779167382.173,6,LATERAL_IZQ,Lateral,Lateral,-66.126,37.633
1779167382.3091,6,LATERAL_IZQ,Lateral,Lateral,-68.998,37.736
1779167382.4421,6,LATERAL_IZQ,Lateral,Lateral,-69.148,37.825
1779167382.5763,6,LATERAL_IZQ,Lateral,Lateral,-68.998,37.839
1779167382.7067,6,LATERAL_IZQ,Lateral,Lateral,-68.998,37.839
1779167382.8437,6,LATERAL_IZQ,Lateral,Lateral,-69.148,37.825
1779167382.9781,6,LATERAL_IZQ,Lateral,Lateral,-70.858,37.825
1779167384.7104,6,LATERAL_IZQ,Lateral,Lateral,-71.747,37.606
1779167385.2428,6,LATERAL_IZQ,Lateral,Lateral,-71.747,37.529
1779167385.3752,6,LATERAL_IZQ,Lateral,Lateral,-75.287,37.433
1779167385.5114,6,LATERAL_IZQ,Lateral,Lateral,-75.287,37.422
1779167385.6455,6,LATERAL_IZQ,Lateral,Lateral,-75.287,37.057
1779167385.8042,6,LATERAL_IZQ,Lateral,Lateral,-76.085,36.691
1779167386.4028,6,LATERAL_IZQ,Lateral,Lateral,-76.085,36.691
1779167386.5441,6,LATERAL_IZQ,Lateral,Lateral,-76.085,36.691
1779167386.6751,6,LATERAL_IZQ,Lateral,Lateral,-75.287,36.54
1779167386.8105,6,LATERAL_IZQ,Lateral,Lateral,-75.283,36.54
1779167386.9419,6,LATERAL_IZQ,Lateral,Lateral,-75.283,36.54
1779167387.0708,6,LATERAL_IZQ,Lateral,Lateral,-75.283,36.534
1779167387.1888,6,LATERAL_IZQ,Lateral,Lateral,-75.234,36.534
1779167387.3257,6,LATERAL_IZQ,Lateral,Lateral,-75.234,36.521
1779167387.4623,6,LATERAL_IZQ,Lateral,Lateral,-74.591,36.484
1779167387.5958,6,LATERAL_IZQ,Lateral,Lateral,-74.144,36.521
1779167388.1093,6,LATERAL_IZQ,Lateral,Lateral,-73.489,36.433
1779167388.2544,6,LATERAL_IZQ,Lateral,Lateral,-73.489,36.433
1779167388.3888,6,LATERAL_IZQ,Lateral,Lateral,-61.83,36.349
1779167388.5241,6,LATERAL_IZQ,Lateral,Lateral,-37.4,-33.989
1779167388.6585,6,LATERAL_IZQ,Lateral,Lateral,-35.49,-33.989
1779167388.7922,6,LATERAL_IZQ,Lateral,Lateral,-28.232,-33.989
1779167388.9215,6,LATERAL_IZQ,Lateral,Lateral,-26.492,-33.989
1779167389.0558,6,LATERAL_IZQ,Lateral,Lateral,-25.433,-33.703
1779167389.1819,6,LATERAL_IZQ,Lateral,Lateral,-23.033,-31.51
1779167389.3253,6,LATERAL_IZQ,Lateral,Lateral,-23.033,-31.51
