ts,session_id,step_id,gt_label,pred_label,roll_deg,pitch_deg
1779167255.0694,5,CALIBRACION,Centro,Centro,4.395,-10.974
1779167255.1994,5,CALIBRACION,Centro,Centro,4.395,-10.938
1779167255.35,5,CALIBRACION,Centro,Centro,5.669,6.862
1779167255.4853,5,CALIBRACION,Centro,Centro,12.429,6.862
1779167255.615,5,CALIBRACION,Centro,Centro,12.429,6.862
1779167255.7502,5,CALIBRACION,Centro,Lateral,46.329,7.014
1779167255.8814,5,CALIBRACION,Centro,Lateral,83.805,7.014
1779167256.0141,5,CALIBRACION,Centro,Lateral,83.805,6.862
1779167256.1425,5,CALIBRACION,Centro,Centro,13.849,-1.481
1779167256.2756,5,CALIBRACION,Centro,Centro,12.429,-2.7
1779167256.4133,5,CALIBRACION,Centro,Centro,9.208,-3.751
1779167256.5428,5,CALIBRACION,Centro,Centro,9.208,-6.11
1779167256.6769,5,CALIBRACION,Centro,Centro,8.278,-7.096
1779167256.8052,5,CALIBRACION,Centro,Centro,6.126,-7.139
1779167256.9407,5,CALIBRACION,Centro,Centro,6.098,-7.245
1779167257.0714,5,CALIBRACION,Centro,Centro,5.999,-7.483
1779167257.206,5,CALIBRACION,Centro,Centro,4.96,-7.95
1779167257.8445,5,CALIBRACION,Centro,Centro,4.418,-7.95
1779167260.0935,5,CALIBRACION,Centro,Centro,4.418,-8.149
1779167260.2318,5,CALIBRACION,Centro,Centro,4.418,-8.239
1779167260.3813,5,CALIBRACION,Centro,Centro,4.116,-9.878
1779167261.5956,5,CALIBRACION,Centro,Centro,4.116,-9.878
1779167261.8537,5,INCLINACION_ADELANTE,Forward,Centro,6.355,-37.09
1779167261.9874,5,INCLINACION_ADELANTE,Forward,Centro,13.476,-37.445
1779167262.1167,5,INCLINACION_ADELANTE,Forward,Forward,15.055,-37.64
1779167262.2525,5,INCLINACION_ADELANTE,Forward,Forward,15.055,-37.668
1779167262.3864,5,INCLINACION_ADELANTE,Forward,Forward,15.188,-37.668
1779167262.5073,5,INCLINACION_ADELANTE,Forward,Forward,15.384,-37.668
1779167262.638,5,INCLINACION_ADELANTE,Forward,Forward,15.188,-37.813
1779167262.7664,5,INCLINACION_ADELANTE,Forward,Forward,15.384,-37.912
1779167262.895,5,INCLINACION_ADELANTE,Forward,Forward,16.311,-37.928
1779167263.0312,5,INCLINACION_ADELANTE,Forward,Forward,15.384,-38.165
1779167263.1662,5,INCLINACION_ADELANTE,Forward,Forward,15.188,-38.463
1779167263.2997,5,INCLINACION_ADELANTE,Forward,Centro,13.78,-39.108
1779167263.4392,5,INCLINACION_ADELANTE,Forward,Centro,9.705,-41.237
1779167263.5688,5,INCLINACION_ADELANTE,Forward,Centro,8.758,-41.237
1779167263.7071,5,INCLINACION_ADELANTE,Forward,Centro,8.693,-41.237
1779167263.8365,5,INCLINACION_ADELANTE,Forward,Centro,8.693,-41.237
1779167263.9733,5,INCLINACION_ADELANTE,Forward,Centro,8.723,-40.801
1779167264.105,5,INCLINACION_ADELANTE,Forward,Centro,8.723,-40.801
1779167264.2469,5,INCLINACION_ADELANTE,Forward,Centro,8.723,-40.801
1779167264.3784,5,INCLINACION_ADELANTE,Forward,Centro,9.014,-40.801
1779167264.5777,5,INCLINACION_ADELANTE,Forward,Centro,9.124,-41.935
1779167264.7362,5,INCLINACION_ADELANTE,Forward,Centro,9.526,-42.066
1779167264.8663,5,INCLINACION_ADELANTE,Forward,Centro,9.897,-42.068
1779167265.006,5,INCLINACION_ADELANTE,Forward,Centro,9.897,-42.888
1779167265.1336,5,INCLINACION_ADELANTE,Forward,Centro,9.526,-42.888
1779167265.2681,5,INCLINACION_ADELANTE,Forward,Centro,9.526,-42.888
1779167265.4126,5,INCLINACION_ADELANTE,Forward,Centro,9.526,-42.656
1779167265.5412,5,INCLINACION_ADELANTE,Forward,Centro,9.897,-42.656
1779167265.6797,5,INCLINACION_ADELANTE,Forward,Centro,10.085,-42.427
1779167265.8117,5,INCLINACION_ADELANTE,Forward,Centro,10.638,-42.333
1779167266.9722,5,INCLINACION_ADELANTE,Forward,Centro,11.861,-42.232
1779167267.8478,5,INCLINACION_ADELANTE,Forward,Centro,12.716,-42.333
1779167268.1068,5,INCLINACION_ADELANTE,Forward,Centro,13.388,-42.047
1779167268.2418,5,INCLINACION_ADELANTE,Forward,Centro,14.337,-42.047
1779167268.3705,5,INCLINACION_ADELANTE,Forward,Centro,14.337,-41.975
1779167268.5004,5,INCLINACION_ADELANTE,Forward,Centro,14.337,-41.975
1779167268.6317,5,INCLINACION_ADELANTE,Forward,Centro,14.337,-34.915
1779167268.7624,5,INCLINACION_ADELANTE,Forward,Centro,14.337,-35.246
1779167268.891,5,INCLINACION_ADELANTE,Forward,Centro,14.337,-34.915
1779167269.0202,5,INCLINACION_ADELANTE,Forward,Forward,20.64,-34.673
1779167269.1514,5,INCLINACION_ADELANTE,Forward,Forward,20.64,-34.673
1779167269.2844,5,INCLINACION_ADELANTE,Forward,Forward,20.948,-34.915
1779167269.418,5,INCLINACION_ADELANTE,Forward,Forward,21.002,-35.246
1779167269.5522,5,INCLINACION_ADELANTE,Forward,Forward,21.002,-35.246
1779167269.6849,5,INCLINACION_ADELANTE,Forward,Forward,31.682,-48.175
1779167269.8132,5,INCLINACION_ADELANTE,Forward,Forward,32.351,-48.633
1779167269.9485,5,INCLINACION_ADELANTE,Forward,Forward,32.351,-48.633
1779167270.0781,5,INCLINACION_ADELANTE,Forward,Forward,32.351,-48.633
1779167270.2143,5,INCLINACION_ADELANTE,Forward,Forward,29.898,-47.515
1779167270.3591,5,INCLINACION_ADELANTE,Forward,Forward,29.898,-47.515
1779167270.4943,5,INCLINACION_ADELANTE,Forward,Forward,29.898,-47.515
1779167270.622,5,INCLINACION_ADELANTE,Forward,Forward,29.898,-47.515
1779167270.7603,5,INCLINACION_ADELANTE,Forward,Forward,29.898,-47.515
1779167270.8848,5,INCLINACION_ADELANTE,Forward,Forward,32.612,-49.377
1779167271.0145,5,INCLINACION_ADELANTE,Forward,Forward,35.871,-49.915
1779167271.1474,5,INCLINACION_ADELANTE,Forward,Forward,35.871,-49.915
1779167271.2746,5,INCLINACION_ADELANTE,Forward,Forward,36.001,-49.915
1779167271.4065,5,INCLINACION_ADELANTE,Forward,Forward,38.023,-50.815
1779167271.54,5,INCLINACION_ADELANTE,Forward,Forward,38.023,-49.915
1779167271.6756,5,LATERAL_IZQ,Lateral,Lateral,38.023,-49.915
1779167271.8044,5,LATERAL_IZQ,Lateral,Lateral,38.023,-49.915
1779167271.9384,5,LATERAL_IZQ,Lateral,Lateral,41.271,-49.697
1779167272.0677,5,LATERAL_IZQ,Lateral,Lateral,41.271,-49.697
1779167272.2018,5,LATERAL_IZQ,Lateral,Lateral,41.271,-48.237
1779167272.3381,5,LATERAL_IZQ,Lateral,Lateral,39.136,-45.748
1779167272.4731,5,LATERAL_IZQ,Lateral,Lateral,39.136,-45.748
1779167272.6036,5,LATERAL_IZQ,Lateral,Lateral,37.031,-45.716
1779167272.7388,5,LATERAL_IZQ,Lateral,Lateral,37.031,-45.716
1779167272.8638,5,LATERAL_IZQ,Lateral,Lateral,33.864,-42.689
1779167273.0027,5,LATERAL_IZQ,Lateral,Lateral,33.864,-42.689
1779167273.1307,5,LATERAL_IZQ,Lateral,Lateral,33.864,-42.689
1779167273.2636,5,LATERAL_IZQ,Lateral,Lateral,31.579,-40.886
1779167273.3952,5,LATERAL_IZQ,Lateral,Lateral,31.579,-40.886
1779167273.5235,5,LATERAL_IZQ,Lateral,Lateral,33.864,-42.689
1779167273.6603,5,LATERAL_IZQ,Lateral,Lateral,31.579,-40.886
1779167273.7935,5,LATERAL_IZQ,Lateral,Lateral,29.663,-38.227
1779167273.9281,5,LATERAL_IZQ,Lateral,Lateral,30.252,-40.484
1779167274.057,5,LATERAL_IZQ,Lateral,Lateral,30.252,-40.484
1779167274.1908,5,LATERAL_IZQ,Lateral,Lateral,33.942,-43.382
1779167274.3236,5,LATERAL_IZQ,Lateral,Lateral,30.252,-40.484
1779167274.4547,5,LATERAL_IZQ,Lateral,Lateral,29.663,-38.227
1779167274.6063,5,LATERAL_IZQ,Lateral,Lateral,27.847,-37.19
1779167274.743,5,LATERAL_IZQ,Lateral,Lateral,30.252,-40.484
1779167274.8726,5,LATERAL_IZQ,Lateral,Lateral,24.134,-43.382
1779167275.0093,5,LATERAL_IZQ,Lateral,Lateral,16.469,-46.516
1779167275.9385,5,LATERAL_IZQ,Lateral,Lateral,16.469,-46.516
1779167276.6154,5,LATERAL_IZQ,Lateral,Lateral,15.575,-46.516
1779167277.6421,5,LATERAL_IZQ,Lateral,Lateral,16.469,-50.386
1779167277.7842,5,LATERAL_IZQ,Lateral,Lateral,38.124,-53.984
1779167283.8684,5,CENTRO_1,Centro,Lateral,51.334,-79.668
1779167284.7038,5,CENTRO_1,Centro,Lateral,51.334,-79.668
1779167284.8267,5,CENTRO_1,Centro,Lateral,51.334,-79.668
1779167284.9508,5,CENTRO_1,Centro,Lateral,-17.002,-23.739
1779167285.0874,5,CENTRO_1,Centro,Lateral,-15.306,-23.739
1779167285.2214,5,CENTRO_1,Centro,Lateral,-16.747,-23.607
1779167285.3662,5,CENTRO_1,Centro,Lateral,-17.002,-21.719
1779167285.5036,5,CENTRO_1,Centro,Lateral,-17.276,-21.719
1779167285.6327,5,CENTRO_1,Centro,Lateral,-17.002,-21.719
1779167285.7662,5,CENTRO_1,Centro,Lateral,-16.747,-22.774
1779167285.8961,5,CENTRO_1,Centro,Lateral,-16.304,-22.774
1779167286.0305,5,CENTRO_1,Centro,Lateral,-16.304,-24.101
1779167286.1628,5,CENTRO_1,Centro,Lateral,-15.322,-24.101
1779167286.2924,5,CENTRO_1,Centro,Centro,-12.959,-24.101
1779167286.4281,5,CENTRO_1,Centro,Centro,-8.687,-24.101
1779167286.5595,5,CENTRO_1,Centro,Centro,-6.981,-23.402
1779167286.6865,5,CENTRO_1,Centro,Centro,-6.461,-23.275
1779167286.8223,5,CENTRO_1,Centro,Centro,-4.084,-23.204
1779167286.954,5,CENTRO_1,Centro,Centro,-4.084,-21.625
1779167287.0824,5,CENTRO_1,Centro,Centro,-4.084,-21.372
1779167287.2151,5,CENTRO_1,Centro,Centro,-4.084,-21.372
1779167287.3458,5,CENTRO_1,Centro,Centro,-4.481,-21.372
1779167287.4801,5,CENTRO_1,Centro,Centro,-4.519,-21.372
1779167287.6101,5,CENTRO_1,Centro,Centro,-4.688,-22.053
1779167287.7467,5,CENTRO_1,Centro,Centro,-10.053,-22.937
1779167287.8754,5,CENTRO_1,Centro,Centro,-12.587,-24.226
1779167288.0099,5,CENTRO_1,Centro,Centro,-12.65,-24.476
1779167288.1388,5,CENTRO_1,Centro,Centro,-13.212,-24.486
1779167288.2732,5,CENTRO_1,Centro,Centro,-13.733,-24.904
1779167288.3969,5,CENTRO_1,Centro,Centro,-13.733,-24.977
1779167288.5235,5,CENTRO_1,Centro,Centro,-13.788,-25.066
1779167288.6535,5,CENTRO_1,Centro,Centro,-13.856,-25.066
1779167288.782,5,CENTRO_1,Centro,Centro,-13.878,-25.148
1779167288.9133,5,CENTRO_1,Centro,Centro,-13.878,-25.148
1779167289.042,5,CENTRO_1,Centro,Centro,-14.759,-25.723
1779167289.1716,5,CENTRO_1,Centro,Centro,-14.759,-25.736
1779167289.2969,5,CENTRO_1,Centro,Centro,-14.759,-26.016
1779167289.4346,5,CENTRO_1,Centro,Lateral,-15.565,-26.016
1779167289.9246,5,CENTRO_1,Centro,Lateral,-15.968,-26.016
1779167290.0532,5,CENTRO_1,Centro,Lateral,-16.449,-25.736
1779167290.1912,5,CENTRO_1,Centro,Lateral,-16.529,-23.637
1779167290.3459,5,CENTRO_1,Centro,Lateral,-18.735,-20.301
1779167290.4805,5,CENTRO_1,Centro,Lateral,-18.735,-20.215
1779167290.611,5,CENTRO_1,Centro,Lateral,-19.429,-20.118
1779167290.8682,5,CENTRO_1,Centro,Lateral,-19.429,-20.118
1779167291.0055,5,CENTRO_1,Centro,Lateral,-18.735,-20.118
1779167291.1351,5,CENTRO_1,Centro,Lateral,-18.422,-20.048
1779167291.2713,5,CENTRO_1,Centro,Lateral,-17.183,-20.048
1779167291.4115,5,CENTRO_1,Centro,Lateral,-17.041,-20.048
1779167291.5435,5,CENTRO_1,Centro,Lateral,-16.687,-20.045
1779167291.6726,5,LATERAL_DER,Lateral,Lateral,-15.855,-19.995
1779167291.7978,5,LATERAL_DER,Lateral,Lateral,-15.855,-19.995
1779167291.9245,5,LATERAL_DER,Lateral,Lateral,-16.209,-19.995
1779167292.047,5,LATERAL_DER,Lateral,Lateral,-16.209,-20.045
1779167292.1809,5,LATERAL_DER,Lateral,Lateral,-16.209,-20.161
1779167292.7002,5,LATERAL_DER,Lateral,Lateral,-16.209,-20.161
1779167292.8313,5,LATERAL_DER,Lateral,Lateral,-16.209,-20.161
1779167300.9255,5,LATERAL_DER,Lateral,Lateral,-16.209,-20.327
1779167301.0514,5,LATERAL_DER,Lateral,Lateral,-15.434,-22.088
1779167301.1813,5,LATERAL_DER,Lateral,Centro,-12.085,-22.399
1779167301.309,5,LATERAL_DER,Lateral,Centro,-8.867,-54.209
1779167301.4367,5,LATERAL_DER,Lateral,Lateral,33.421,-72.955
1779167301.5767,5,LATERAL_DER,Lateral,Lateral,40.14,-75.103
1779167301.7162,5,CENTRO_2,Centro,Lateral,40.14,-75.103
1779167301.8455,5,CENTRO_2,Centro,Lateral,40.14,-75.103
1779167301.9799,5,CENTRO_2,Centro,Lateral,40.14,-75.103
1779167302.1068,5,CENTRO_2,Centro,Lateral,40.14,-75.103
1779167302.2363,5,CENTRO_2,Centro,Lateral,28.309,-69.439
1779167302.3736,5,CENTRO_2,Centro,Lateral,28.004,-69.439
1779167302.5091,5,CENTRO_2,Centro,Lateral,27.824,-69.439
1779167302.6387,5,CENTRO_2,Centro,Lateral,27.824,-69.363
1779167302.7721,5,CENTRO_2,Centro,Lateral,28.004,-69.439
1779167302.8998,5,CENTRO_2,Centro,Lateral,28.004,-69.83
1779167303.0329,5,CENTRO_2,Centro,Lateral,27.824,-70.151
1779167303.1606,5,CENTRO_2,Centro,Lateral,26.588,-71.233
