ts,session_id,step_id,gt_label,pred_label,roll_deg,pitch_deg
1779166366.6185,1,LATERAL_IZQ,Lateral,Centro,-8.11,-27.336
1779166366.7572,1,LATERAL_IZQ,Lateral,Centro,-8.11,-27.336
1779166366.8878,1,LATERAL_IZQ,Lateral,Centro,-8.11,-23.341
1779166367.0199,1,LATERAL_IZQ,Lateral,Centro,-4.199,-22.877
1779166367.1496,1,LATERAL_IZQ,Lateral,Centro,-0.39,-22.815
1779166367.286,1,LATERAL_IZQ,Lateral,Centro,10.524,-22.815
1779166367.4172,1,LATERAL_IZQ,Lateral,Lateral,19.185,-14.884
1779166367.5524,1,LATERAL_IZQ,Lateral,Centro,10.524,-11.374
1779166367.6813,1,LATERAL_IZQ,Lateral,Centro,8.535,-11.374
1779166367.8106,1,LATERAL_IZQ,Lateral,Centro,0.665,-7.851
1779166367.9425,1,LATERAL_IZQ,Lateral,Centro,1.427,-7.579
1779166368.0785,1,LATERAL_IZQ,Lateral,Centro,1.427,-4.496
1779166368.2069,1,LATERAL_IZQ,Lateral,Centro,1.209,-3.966
1779166368.3406,1,LATERAL_IZQ,Lateral,Centro,1.209,-3.119
1779166368.492,1,LATERAL_IZQ,Lateral,Centro,0.665,-3.119
1779166368.6247,1,LATERAL_IZQ,Lateral,Centro,1.209,-3.119
1779166368.7564,1,LATERAL_IZQ,Lateral,Centro,1.209,-3.119
1779166368.8868,1,LATERAL_IZQ,Lateral,Centro,1.209,-0.973
1779166369.0213,1,LATERAL_IZQ,Lateral,Centro,1.474,-3.119
1779166369.145,1,LATERAL_IZQ,Lateral,Centro,2.324,-3.86
1779166369.2821,1,LATERAL_IZQ,Lateral,Centro,2.324,-5.248
1779166369.4204,1,LATERAL_IZQ,Lateral,Centro,2.324,-5.248
1779166369.5539,1,LATERAL_IZQ,Lateral,Centro,2.324,-5.248
1779166369.6894,1,LATERAL_IZQ,Lateral,Centro,2.324,-4.072
1779166369.8164,1,LATERAL_IZQ,Lateral,Centro,2.324,-4.072
1779166369.9848,1,LATERAL_IZQ,Lateral,Centro,2.324,-3.674
1779166370.1343,1,LATERAL_IZQ,Lateral,Centro,1.673,-3.674
1779166370.2683,1,LATERAL_IZQ,Lateral,Centro,1.673,-3.674
1779166370.4014,1,LATERAL_IZQ,Lateral,Centro,5.722,-3.738
1779166370.5357,1,LATERAL_IZQ,Lateral,Centro,1.673,-4.072
1779166370.6586,1,LATERAL_IZQ,Lateral,Centro,1.673,-3.738
1779166370.7953,1,LATERAL_IZQ,Lateral,Centro,1.673,-3.738
1779166370.9245,1,LATERAL_IZQ,Lateral,Centro,0.445,-4.101
1779166371.0613,1,LATERAL_IZQ,Lateral,Centro,-1.662,-4.257
1779166371.1914,1,LATERAL_IZQ,Lateral,Centro,-4.632,-4.257
1779166371.3376,1,LATERAL_IZQ,Lateral,Centro,-4.632,-4.101
1779166371.4668,1,LATERAL_IZQ,Lateral,Centro,-1.662,-2.85
1779166371.6018,1,LATERAL_IZQ,Lateral,Centro,2.614,-2.436
1779166371.7467,1,LATERAL_IZQ,Lateral,Centro,2.614,-2.266
1779166371.8812,1,LATERAL_IZQ,Lateral,Centro,3.007,-1.736
1779166372.0156,1,LATERAL_IZQ,Lateral,Centro,3.183,-0.856
1779166372.1481,1,LATERAL_IZQ,Lateral,Centro,3.45,-0.856
1779166372.2839,1,LATERAL_IZQ,Lateral,Centro,5.607,-0.856
1779166372.4299,1,LATERAL_IZQ,Lateral,Centro,5.86,-1.736
1779166372.5669,1,CENTRO_1,Centro,Centro,5.86,-4.257
1779166372.6942,1,CENTRO_1,Centro,Centro,6.976,-4.384
1779166372.8277,1,CENTRO_1,Centro,Centro,6.976,-4.602
1779166372.9562,1,CENTRO_1,Centro,Centro,5.607,-4.671
1779166373.0893,1,CENTRO_1,Centro,Centro,5.538,-4.728
1779166373.2237,1,CENTRO_1,Centro,Centro,5.434,-4.986
1779166373.3548,1,CENTRO_1,Centro,Centro,5.434,-5.114
1779166373.486,1,CENTRO_1,Centro,Centro,5.434,-5.3
1779166373.6176,1,CENTRO_1,Centro,Centro,5.434,-5.64
1779166373.7429,1,CENTRO_1,Centro,Centro,7.23,-5.74
1779166373.8798,1,CENTRO_1,Centro,Centro,14.318,-7.012
1779166374.0096,1,CENTRO_1,Centro,Lateral,19.18,-10.075
1779166374.1455,1,CENTRO_1,Centro,Lateral,19.92,-10.662
1779166374.2823,1,CENTRO_1,Centro,Lateral,20.032,-10.906
1779166374.4163,1,CENTRO_1,Centro,Lateral,20.032,-10.906
1779166374.5508,1,CENTRO_1,Centro,Lateral,19.92,-11.098
1779166374.6827,1,CENTRO_1,Centro,Lateral,19.92,-11.375
1779166374.818,1,CENTRO_1,Centro,Lateral,20.032,-13.628
1779166374.9421,1,CENTRO_1,Centro,Lateral,21.428,-13.628
1779166375.0674,1,CENTRO_1,Centro,Lateral,21.428,-13.271
1779166375.1962,1,CENTRO_1,Centro,Lateral,21.475,-13.271
1779166375.3247,1,CENTRO_1,Centro,Lateral,21.699,-13.271
1779166375.4377,1,CENTRO_1,Centro,Lateral,21.699,-13.271
1779166375.5751,1,CENTRO_1,Centro,Lateral,21.699,-12.296
1779166375.7025,1,CENTRO_1,Centro,Lateral,21.475,-4.989
1779166375.8357,1,CENTRO_1,Centro,Centro,9.826,-2.526
1779166375.9647,1,CENTRO_1,Centro,Lateral,-15.828,-1.587
1779166376.0973,1,CENTRO_1,Centro,Lateral,-18.017,-0.512
1779166376.3835,1,CENTRO_1,Centro,Lateral,-18.017,0.052
1779166376.5234,1,CENTRO_1,Centro,Lateral,-18.017,3.292
1779166376.6483,1,CENTRO_1,Centro,Lateral,-15.828,6.852
1779166376.7857,1,CENTRO_1,Centro,Centro,-13.245,7.759
1779166376.9118,1,CENTRO_1,Centro,Centro,-4.827,8.114
1779166377.0457,1,CENTRO_1,Centro,Centro,-4.358,8.187
1779166377.1754,1,CENTRO_1,Centro,Centro,-3.794,8.114
1779166377.3125,1,CENTRO_1,Centro,Centro,-4.352,8.114
1779166377.4423,1,CENTRO_1,Centro,Centro,-3.997,8.187
1779166377.5763,1,CENTRO_1,Centro,Centro,-3.794,8.529
1779166377.7044,1,CENTRO_1,Centro,Centro,-3.794,8.529
1779166377.835,1,CENTRO_1,Centro,Centro,-3.794,8.771
1779166377.9556,1,CENTRO_1,Centro,Centro,-3.997,8.771
1779166378.0878,1,CENTRO_1,Centro,Centro,-4.352,8.771
1779166378.2105,1,CENTRO_1,Centro,Centro,-6.461,9.152
1779166378.3479,1,CENTRO_1,Centro,Centro,-6.461,8.771
1779166378.4811,1,CENTRO_1,Centro,Centro,-6.685,8.771
1779166378.6159,1,CENTRO_1,Centro,Centro,-7.058,8.838
1779166378.7455,1,CENTRO_1,Centro,Centro,-7.058,8.838
1779166378.8806,1,CENTRO_1,Centro,Centro,-9.92,9.307
1779166379.0177,1,CENTRO_1,Centro,Centro,-9.92,10.009
1779166379.1434,1,CENTRO_1,Centro,Centro,-9.92,10.009
1779166379.2683,1,CENTRO_1,Centro,Centro,-9.92,10.139
1779166379.3976,1,CENTRO_1,Centro,Centro,0.348,10.139
1779166379.5363,1,CENTRO_1,Centro,Centro,0.884,11.199
1779166379.6646,1,CENTRO_1,Centro,Centro,5.269,11.587
1779166379.7994,1,CENTRO_1,Centro,Centro,5.269,11.587
1779166379.9326,1,CENTRO_1,Centro,Centro,5.269,11.199
1779166380.0705,1,CENTRO_1,Centro,Centro,5.36,11.199
1779166380.1995,1,CENTRO_1,Centro,Centro,5.36,11.11
1779166380.3348,1,CENTRO_1,Centro,Centro,5.36,11.406
1779166380.4649,1,CENTRO_1,Centro,Centro,5.36,11.406
1779166380.5944,1,CENTRO_1,Centro,Centro,4.948,11.11
1779166380.725,1,CENTRO_1,Centro,Centro,4.665,11.11
1779166380.8594,1,CENTRO_1,Centro,Centro,4.238,11.406
1779166380.9893,1,CENTRO_1,Centro,Centro,-6.643,11.406
1779166381.1185,1,CENTRO_1,Centro,Centro,-7.42,11.851
1779166381.2744,1,CENTRO_1,Centro,Centro,-7.634,11.851
1779166381.4044,1,CENTRO_1,Centro,Centro,-7.634,11.176
1779166381.5387,1,CENTRO_1,Centro,Centro,-7.634,11.578
1779166381.6685,1,CENTRO_1,Centro,Centro,-7.42,11.851
1779166381.8023,1,CENTRO_1,Centro,Centro,2.191,11.851
1779166381.9295,1,CENTRO_1,Centro,Centro,5.561,11.578
1779166382.0657,1,CENTRO_1,Centro,Centro,5.561,11.578
1779166382.1944,1,CENTRO_1,Centro,Centro,5.561,14.0
1779166382.3324,1,CENTRO_1,Centro,Centro,6.273,14.707
1779166382.4623,1,CENTRO_1,Centro,Centro,6.508,14.707
1779166382.5952,1,LATERAL_DER,Lateral,Centro,5.561,14.707
1779166382.7251,1,LATERAL_DER,Lateral,Centro,5.162,12.234
1779166382.8617,1,LATERAL_DER,Lateral,Centro,5.162,15.215
1779166382.988,1,LATERAL_DER,Lateral,Centro,5.368,14.253
1779166383.1081,1,LATERAL_DER,Lateral,Centro,6.792,14.135
1779166383.2468,1,LATERAL_DER,Lateral,Centro,6.792,13.273
1779166383.3744,1,LATERAL_DER,Lateral,Centro,5.368,14.135
1779166383.5033,1,LATERAL_DER,Lateral,Centro,7.255,14.253
1779166383.638,1,LATERAL_DER,Lateral,Centro,7.347,17.093
1779166383.7709,1,LATERAL_DER,Lateral,Centro,9.593,17.606
1779166383.9032,1,LATERAL_DER,Lateral,Centro,9.593,18.542
1779166384.0428,1,LATERAL_DER,Lateral,Centro,9.593,18.542
1779166384.1718,1,LATERAL_DER,Lateral,Centro,13.065,19.368
1779166384.3075,1,LATERAL_DER,Lateral,Lateral,15.78,19.368
1779166384.4994,1,LATERAL_DER,Lateral,Lateral,15.78,19.124
1779166384.6387,1,LATERAL_DER,Lateral,Centro,13.065,19.124
1779166384.7583,1,LATERAL_DER,Lateral,Centro,13.065,19.124
1779166384.8885,1,LATERAL_DER,Lateral,Lateral,17.007,17.196
1779166385.0202,1,LATERAL_DER,Lateral,Lateral,18.667,15.229
1779166385.1553,1,LATERAL_DER,Lateral,Lateral,18.667,15.229
1779166385.2891,1,LATERAL_DER,Lateral,Lateral,18.667,12.637
1779166385.4223,1,LATERAL_DER,Lateral,Lateral,18.667,10.845
1779166385.5605,1,LATERAL_DER,Lateral,Lateral,18.667,10.845
1779166385.6906,1,LATERAL_DER,Lateral,Lateral,16.887,-6.393
1779166385.8286,1,LATERAL_DER,Lateral,Lateral,16.887,-9.501
1779166385.9584,1,LATERAL_DER,Lateral,Centro,11.315,-16.211
1779166386.0928,1,LATERAL_DER,Lateral,Centro,11.064,-16.211
1779166386.2415,1,LATERAL_DER,Lateral,Centro,11.315,-18.748
1779166386.3785,1,LATERAL_DER,Lateral,Lateral,16.887,-18.748
1779166386.513,1,LATERAL_DER,Lateral,Lateral,18.96,-18.748
1779166386.6493,1,LATERAL_DER,Lateral,Lateral,34.309,-15.687
1779166386.7767,1,LATERAL_DER,Lateral,Lateral,34.741,-15.687
1779166386.9127,1,LATERAL_DER,Lateral,Lateral,37.679,-15.687
1779166387.0481,1,LATERAL_DER,Lateral,Lateral,37.679,-18.748
1779166387.1758,1,LATERAL_DER,Lateral,Lateral,36.248,-21.5
1779166387.3138,1,LATERAL_DER,Lateral,Lateral,36.248,-25.291
1779166387.4427,1,LATERAL_DER,Lateral,Lateral,36.248,-25.447
1779166387.5806,1,LATERAL_DER,Lateral,Lateral,34.902,-26.629
1779166387.7082,1,LATERAL_DER,Lateral,Lateral,34.1,-30.586
1779166387.8403,1,LATERAL_DER,Lateral,Lateral,34.1,-30.618
1779166387.9695,1,LATERAL_DER,Lateral,Lateral,34.1,-31.21
1779166388.1025,1,LATERAL_DER,Lateral,Lateral,33.694,-31.21
1779166388.2305,1,LATERAL_DER,Lateral,Lateral,33.694,-31.21
1779166388.3661,1,LATERAL_DER,Lateral,Lateral,34.323,-30.618
1779166388.4929,1,LATERAL_DER,Lateral,Lateral,34.323,-28.159
1779166388.6284,1,LATERAL_DER,Lateral,Lateral,35.156,-27.008
1779166388.7646,1,LATERAL_DER,Lateral,Lateral,35.936,-26.113
1779166388.9011,1,LATERAL_DER,Lateral,Lateral,35.936,-25.928
1779166389.0301,1,LATERAL_DER,Lateral,Lateral,36.732,-25.257
1779166389.1603,1,LATERAL_DER,Lateral,Lateral,36.732,-24.38
1779166389.2862,1,LATERAL_DER,Lateral,Lateral,36.732,-23.069
1779166389.416,1,LATERAL_DER,Lateral,Lateral,36.732,-12.735
1779166389.5551,1,LATERAL_DER,Lateral,Lateral,35.837,-10.816
1779166389.687,1,LATERAL_DER,Lateral,Lateral,35.311,-9.856
1779166389.8469,1,LATERAL_DER,Lateral,Lateral,35.311,-3.721
1779166390.0182,1,LATERAL_DER,Lateral,Lateral,35.192,-3.009
1779166390.1539,1,LATERAL_DER,Lateral,Lateral,35.06,-3.009
1779166390.2888,1,LATERAL_DER,Lateral,Lateral,35.053,-3.009
1779166390.4207,1,LATERAL_DER,Lateral,Lateral,34.154,-3.721
1779166390.5569,1,LATERAL_DER,Lateral,Centro,14.497,-6.041
1779166390.6868,1,LATERAL_DER,Lateral,Centro,14.062,-6.219
1779166391.0112,1,LATERAL_DER,Lateral,Centro,13.004,-6.618
1779166391.1417,1,LATERAL_DER,Lateral,Centro,11.473,-7.731
1779166391.5436,1,LATERAL_DER,Lateral,Centro,11.473,-7.731
1779166391.6712,1,LATERAL_DER,Lateral,Centro,10.116,-10.254
1779166391.9386,1,LATERAL_DER,Lateral,Centro,6.932,-11.091
1779166392.0745,1,LATERAL_DER,Lateral,Centro,6.932,-15.194
1779166392.2046,1,LATERAL_DER,Lateral,Centro,6.932,-15.194
1779166392.3431,1,LATERAL_DER,Lateral,Centro,11.473,-15.194
1779166392.4756,1,LATERAL_DER,Lateral,Lateral,21.705,-15.194
1779166392.6114,1,CENTRO_2,Centro,Lateral,33.349,-4.884
1779166392.7455,1,CENTRO_2,Centro,Lateral,37.739,-4.884
1779166392.879,1,CENTRO_2,Centro,Lateral,37.739,-4.884
1779166393.0132,1,CENTRO_2,Centro,Lateral,38.318,-4.884
1779166393.1534,1,CENTRO_2,Centro,Lateral,38.456,-5.083
1779166393.2945,1,CENTRO_2,Centro,Lateral,38.456,-5.725
1779166393.4255,1,CENTRO_2,Centro,Lateral,40.256,-10.826
1779166393.5622,1,CENTRO_2,Centro,Lateral,40.256,-11.209
1779166393.9456,1,CENTRO_2,Centro,Lateral,40.256,-12.098
1779166394.0819,1,CENTRO_2,Centro,Lateral,40.256,-13.226
1779166394.2086,1,CENTRO_2,Centro,Lateral,40.177,-16.629
1779166394.3472,1,CENTRO_2,Centro,Lateral,40.177,-16.629
1779166394.9743,1,CENTRO_2,Centro,Lateral,40.177,-16.629
1779166395.1056,1,CENTRO_2,Centro,Lateral,40.177,-12.398
1779166395.2201,1,CENTRO_2,Centro,Lateral,66.581,-13.441
1779166395.3589,1,CENTRO_2,Centro,Lateral,66.581,-12.398
1779166395.4887,1,CENTRO_2,Centro,Lateral,66.581,-12.31
1779166395.6236,1,CENTRO_2,Centro,Lateral,66.581,-12.31
1779166395.7546,1,CENTRO_2,Centro,Lateral,66.027,-12.305
