ts,session_id,step_id,gt_label,pred_label,roll_deg,pitch_deg
1779166614.4244,4,CALIBRACION,Centro,Centro,0.19979175929702309,-18.943237151463286
1779166614.5565,4,CALIBRACION,Centro,Centro,1.396230346019232,-18.257601679544187
1779166614.6853,4,CALIBRACION,Centro,Centro,3.588885545626634,-18.302513254271226
1779166614.8159,4,CALIBRACION,Centro,Centro,3.0881072907606493,-15.13898487575038
1779166614.9548,4,CALIBRACION,Centro,Centro,2.340120118117299,-19.84485482749489
1779166615.0916,4,CALIBRACION,Centro,Centro,3.119187747944671,-16.8302695234363
1779166615.2245,4,CALIBRACION,Centro,Centro,2.864307632865658,-17.07130479301522
1779166615.3603,4,CALIBRACION,Centro,Centro,4.35354697292944,-19.358897276232128
1779166615.4943,4,CALIBRACION,Centro,Centro,3.463899041115411,-18.683304176828226
1779166615.6303,4,CALIBRACION,Centro,Lateral,4.784536615919982,-17.517970072289717
1779166615.7621,4,CALIBRACION,Centro,Centro,5.2171896756688625,-18.463303207019994
1779166615.8987,4,CALIBRACION,Centro,Centro,5.647749377981777,-17.000026535979334
1779166616.0289,4,CALIBRACION,Centro,Centro,5.518907965472874,-16.268587471129383
1779166616.1657,4,CALIBRACION,Centro,Centro,3.3360559572437127,-17.236001333651586
1779166616.2947,4,CALIBRACION,Centro,Centro,5.540699294638282,-17.317961302396647
1779166616.4338,4,CALIBRACION,Centro,Lateral,5.148754619016168,-17.32270897411474
1779166616.5624,4,CALIBRACION,Centro,Centro,5.956582730279196,-18.26552294119407
1779166616.6883,4,CALIBRACION,Centro,Centro,5.935743034243593,-17.743103662025707
1779166616.8144,4,CALIBRACION,Centro,Centro,-0.6338227853916256,-16.946661993946226
1779166616.951,4,CALIBRACION,Centro,Centro,-0.05996045197242017,-17.65726153421185
1779166617.0866,4,CALIBRACION,Centro,Centro,2.3915585962307517,-17.56316664437408
1779166617.2139,4,CALIBRACION,Centro,Centro,1.0137042066645636,-17.87970730988232
1779166617.3493,4,CALIBRACION,Centro,Centro,2.5577076047629768,-18.27974293595247
1779166617.4844,4,CALIBRACION,Centro,Centro,5.339917988098647,-16.321563776948363
1779166617.615,4,CALIBRACION,Centro,Centro,4.035521753209347,-19.59115982561472
1779166617.748,4,CALIBRACION,Centro,Centro,5.364151753532821,-18.86359550595886
1779166617.8809,4,CALIBRACION,Centro,Centro,6.407146049567192,-20.043634658452632
1779166618.0094,4,CALIBRACION,Centro,Centro,4.177912680857801,-16.8176479536341
1779166618.1833,4,CALIBRACION,Centro,Centro,4.750811319016829,-17.83734822597473
1779166618.3584,4,CALIBRACION,Centro,Centro,6.582610136388675,-17.558311907222468
1779166618.4879,4,CALIBRACION,Centro,Centro,5.693075220132437,-18.168478212636234
1779166618.621,4,CALIBRACION,Centro,Centro,6.821064814140666,-19.144776386758743
1779166618.7492,4,CALIBRACION,Centro,Centro,6.148707722144243,-19.183617440164983
1779166618.884,4,CALIBRACION,Centro,Centro,6.818408955073306,-17.632617296716706
1779166619.0126,4,CALIBRACION,Centro,Centro,6.369099991525702,-17.643470598933177
1779166619.1471,4,CALIBRACION,Centro,Centro,7.137400327197661,-16.657922119771634
1779166619.2697,4,CALIBRACION,Centro,Centro,8.286956687597458,-17.962577820583157
1779166619.4136,4,CALIBRACION,Centro,Centro,8.355256984000098,-19.165762016121178
1779166619.5609,4,CALIBRACION,Centro,Centro,8.764131781990555,-17.026645936810482
1779166619.6919,4,CALIBRACION,Centro,Centro,7.801104025554098,-17.908914439327617
1779166619.8282,4,CALIBRACION,Centro,Centro,10.10107029423475,-15.498218873046751
1779166619.9635,4,CALIBRACION,Centro,Centro,8.63895113688321,-18.77200399861024
1779166620.1006,4,CALIBRACION,Centro,Centro,6.395206903543666,-17.565226563571766
1779166620.2393,4,CALIBRACION,Centro,Centro,7.039710270722975,-18.525915822219133
1779166620.3833,4,CALIBRACION,Centro,Centro,7.844098503748072,-16.700518655281357
1779166620.5169,4,CALIBRACION,Centro,Center,5.895708873754554,-15.181409402624352
1779166620.6553,4,CALIBRACION,Centro,Centro,2.5325520991648753,-18.777197866910257
1779166620.7785,4,CALIBRACION,Centro,Centro,3.911232863024867,-16.939039228254483
1779166620.9023,4,CALIBRACION,Centro,Centro,2.6624849606239067,-16.395078906390925
1779166621.0267,4,CALIBRACION,Centro,Centro,4.820236252231741,-15.843580522189448
1779166621.1662,4,CALIBRACION,Centro,Centro,4.2268917704514175,-18.318478024722967
1779166621.6729,4,CALIBRACION,Centro,Centro,5.087834624060241,-18.538312420455863
1779166621.8029,4,CALIBRACION,Centro,Centro,5.176232160373516,-19.306006592740506
1779166621.9342,4,CALIBRACION,Centro,Centro,6.063631969902787,-17.807065556594964
1779166622.057,4,CALIBRACION,Centro,Centro,2.7905331327726057,-21.559497876717423
1779166622.1859,4,CALIBRACION,Centro,Centro,3.4781653795520038,-35.15469174629548
1779166622.3049,4,CALIBRACION,Centro,Centro,8.918791865637388,-33.511053997038815
1779166622.4368,4,CALIBRACION,Centro,Centro,11.60151965412616,-33.98776683280072
1779166622.5806,4,CALIBRACION,Centro,Centro,12.752476554757001,-28.972511395644858
1779166622.7095,4,CALIBRACION,Centro,Centro,12.752093359091099,-28.24242643272399
1779166622.826,4,CALIBRACION,Centro,Lateral,17.470707476033766,-16.777073868787113
1779166622.9559,4,CALIBRACION,Centro,Lateral,17.94757757554867,-17.650281979142022
1779166623.0807,4,CALIBRACION,Centro,Lateral,26.027763456287193,-16.950943345670044
1779166623.2131,4,CALIBRACION,Centro,Lateral,23.50879280525309,-16.40085645115555
1779166623.3479,4,CALIBRACION,Centro,Lateral,18.966056067629342,-17.252272648740917
1779166623.4752,4,CALIBRACION,Centro,Lateral,18.726036916272914,-18.15130651201379
1779166623.6092,4,CALIBRACION,Centro,Lateral,17.09629741927152,-17.249867162654514
1779166623.7323,4,CALIBRACION,Centro,Lateral,16.701742144299665,-17.150435899542977
1779166623.8681,4,CALIBRACION,Centro,Lateral,17.348392602668213,-19.003360441227358
1779166623.9989,4,CALIBRACION,Centro,Centro,13.435369988174024,-17.38000652066996
1779166624.1345,4,CALIBRACION,Centro,Centro,14.034518716336066,-20.007534111915902
1779166624.2551,4,CALIBRACION,Centro,Centro,3.854988531179375,-20.780042883862276
1779166624.3859,4,CALIBRACION,Centro,Centro,2.1848494409139096,-27.60260217232418
1779166624.5156,4,CALIBRACION,Centro,Centro,1.8970168054422714,-26.351733479003776
1779166624.6426,4,CALIBRACION,Centro,Centro,1.4825697448834971,-26.293672446082745
1779166624.7687,4,CALIBRACION,Centro,Centro,1.318953583395641,-28.596666984804756
1779166624.8959,4,CALIBRACION,Centro,Centro,0.8687239481251237,-29.05685911314669
1779166625.0218,4,CALIBRACION,Centro,Centro,2.212212056171807,-26.83875222472568
1779166625.1647,4,CALIBRACION,Centro,Centro,1.189216484560677,-27.03720136139182
1779166625.2934,4,CALIBRACION,Centro,Centro,2.824779139637226,-26.039319078577
1779166625.4281,4,INCLINACION_ADELANTE,Forward,Center,1.794984097920243,-27.87202219479071
1779166625.5592,4,INCLINACION_ADELANTE,Forward,Forward,1.9642714275619173,-26.89956801415427
1779166625.6898,4,INCLINACION_ADELANTE,Forward,Forward,2.452148829646233,-26.32213632113011
1779166625.826,4,INCLINACION_ADELANTE,Forward,Forward,8.937666520932364,-25.52300249892372
1779166625.9593,4,INCLINACION_ADELANTE,Forward,Forward,7.404232990267161,-27.421111662220586
1779166626.0966,4,INCLINACION_ADELANTE,Forward,Forward,7.731213443061572,-26.264589869011925
1779166626.2265,4,INCLINACION_ADELANTE,Forward,Forward,10.253840284443623,-25.945381430391354
1779166626.3555,4,INCLINACION_ADELANTE,Forward,Forward,8.389237970270921,-25.863351600858767
1779166626.4947,4,INCLINACION_ADELANTE,Forward,Forward,8.834794232513573,-25.92505697518387
1779166626.6295,4,INCLINACION_ADELANTE,Forward,Forward,7.826834691337145,-24.32265616226565
1779166626.7583,4,INCLINACION_ADELANTE,Forward,Forward,4.447557112529076,-24.364763235131523
1779166626.8927,4,INCLINACION_ADELANTE,Forward,Forward,5.713902966307501,-25.962345181032077
1779166627.0216,4,INCLINACION_ADELANTE,Forward,Forward,5.008517108055611,-25.498653662792226
1779166627.1542,4,INCLINACION_ADELANTE,Forward,Forward,5.132386882499252,-24.491432763303695
1779166627.2773,4,INCLINACION_ADELANTE,Forward,Center,3.9799040917052197,-26.99110217408779
1779166627.4056,4,INCLINACION_ADELANTE,Forward,Forward,5.864669548038493,-25.871495428059205
1779166627.528,4,INCLINACION_ADELANTE,Forward,Forward,2.3274301205518535,-24.977489984723345
1779166627.655,4,INCLINACION_ADELANTE,Forward,Forward,3.94208020761228,-26.53372247389218
1779166627.7883,4,INCLINACION_ADELANTE,Forward,Forward,4.1449765533987,-26.17637732211705
1779166627.9195,4,INCLINACION_ADELANTE,Forward,Forward,3.1168451095529845,-25.206788872391453
1779166628.0528,4,INCLINACION_ADELANTE,Forward,Forward,1.7655427994105697,-25.97409237361216
1779166628.1853,4,INCLINACION_ADELANTE,Forward,Forward,3.7606387986772924,-25.213683347087883
1779166628.3151,4,INCLINACION_ADELANTE,Forward,Forward,8.671741659746155,-23.02590253322544
1779166628.4523,4,INCLINACION_ADELANTE,Forward,Forward,9.538587037044865,-22.768832435610896
1779166628.586,4,INCLINACION_ADELANTE,Forward,Lateral,10.171011271656972,-20.736102474806252
1779166628.7178,4,INCLINACION_ADELANTE,Forward,Forward,10.165673953330563,-21.18840144235857
1779166628.8494,4,INCLINACION_ADELANTE,Forward,Forward,11.063205305922768,-20.47588525796721
1779166628.9846,4,INCLINACION_ADELANTE,Forward,Forward,11.817966025928726,-22.24024137770037
1779166629.1253,4,INCLINACION_ADELANTE,Forward,Forward,9.27386590712658,-22.00914875898892
1779166629.3284,4,INCLINACION_ADELANTE,Forward,Forward,9.498764731151466,-21.6645384033166
1779166629.5111,4,INCLINACION_ADELANTE,Forward,Forward,9.652612434468645,-22.472909353135123
1779166629.6465,4,INCLINACION_ADELANTE,Forward,Forward,6.731124145432255,-21.621932650169164
1779166629.7825,4,INCLINACION_ADELANTE,Forward,Forward,7.580667543862367,-23.849620839050516
1779166629.9186,4,INCLINACION_ADELANTE,Forward,Center,9.18322417028162,-22.72195428390337
1779166630.0542,4,INCLINACION_ADELANTE,Forward,Center,8.09461126174647,-22.03622363071827
1779166630.1886,4,INCLINACION_ADELANTE,Forward,Forward,5.525633797928513,-26.069510941913844
1779166630.3299,4,INCLINACION_ADELANTE,Forward,Forward,6.196323915529876,-25.91404772653199
1779166630.468,4,INCLINACION_ADELANTE,Forward,Forward,5.8300597020494385,-27.33978334967771
1779166630.6049,4,INCLINACION_ADELANTE,Forward,Lateral,5.166559454919424,-27.827410395743822
1779166630.7387,4,INCLINACION_ADELANTE,Forward,Forward,5.600192295265558,-26.735809442631517
1779166630.8809,4,INCLINACION_ADELANTE,Forward,Forward,5.459010596910216,-26.50518422577402
1779166631.0201,4,INCLINACION_ADELANTE,Forward,Lateral,5.894210132767717,-26.57919386077921
1779166631.1625,4,INCLINACION_ADELANTE,Forward,Forward,6.8598734959429,-28.198190094203614
1779166631.2935,4,INCLINACION_ADELANTE,Forward,Forward,6.051055569877948,-24.621899127049904
1779166631.4302,4,INCLINACION_ADELANTE,Forward,Forward,10.099175771502251,-28.957186643763272
1779166631.5603,4,INCLINACION_ADELANTE,Forward,Forward,8.513172862736225,-25.115883146563576
1779166631.709,4,INCLINACION_ADELANTE,Forward,Lateral,8.536232003527298,-26.685072183662783
1779166631.8464,4,INCLINACION_ADELANTE,Forward,Forward,9.4039296790099,-24.810313593247706
1779166631.9818,4,INCLINACION_ADELANTE,Forward,Forward,11.137316914128435,-26.827807203733023
1779166632.6136,4,INCLINACION_ADELANTE,Forward,Forward,12.080941090972155,-25.791023975491136
1779166633.0348,4,INCLINACION_ADELANTE,Forward,Forward,12.87487105358449,-25.044892777440545
1779166633.3161,4,INCLINACION_ADELANTE,Forward,Forward,12.019656755924837,-24.501073231328125
1779166633.4598,4,INCLINACION_ADELANTE,Forward,Forward,12.18939181456805,-24.230496676909834
1779166633.5943,4,INCLINACION_ADELANTE,Forward,Forward,-2.1200568527754564,-24.908324495736082
1779166633.7284,4,INCLINACION_ADELANTE,Forward,Forward,-3.5595028698329356,-26.82976728186011
1779166633.8626,4,INCLINACION_ADELANTE,Forward,Forward,-2.0700476106966943,-26.626866257555502
1779166633.9992,4,INCLINACION_ADELANTE,Forward,Forward,-2.598148181208382,-25.140124369651748
1779166634.1292,4,INCLINACION_ADELANTE,Forward,Forward,24.810300566313213,-17.452762427358177
1779166634.2471,4,INCLINACION_ADELANTE,Forward,Forward,22.824189685320366,-16.09986881012776
1779166634.3801,4,INCLINACION_ADELANTE,Forward,Forward,24.656314942082716,-14.478943117168143
1779166634.5244,4,INCLINACION_ADELANTE,Forward,Forward,23.63008009449532,-15.60190687588095
1779166634.6571,4,INCLINACION_ADELANTE,Forward,Center,25.922357758187353,-15.53018345911905
1779166634.7901,4,INCLINACION_ADELANTE,Forward,Forward,24.720884086057513,-14.78593623104537
1779166634.9232,4,INCLINACION_ADELANTE,Forward,Forward,25.498569453551838,-16.48528499753219
1779166635.0555,4,INCLINACION_ADELANTE,Forward,Center,26.172892721892687,-14.542224701027374
1779166635.1895,4,INCLINACION_ADELANTE,Forward,Forward,27.50078540274125,-14.922753849724524
1779166635.319,4,INCLINACION_ADELANTE,Forward,Forward,29.255253525966396,-14.801871364596405
1779166635.4522,4,LATERAL_IZQ,Lateral,Lateral,31.15094696188484,-13.16044520075485
1779166635.5845,4,LATERAL_IZQ,Lateral,Lateral,32.134154739652175,-12.241157830519311
1779166635.7106,4,LATERAL_IZQ,Lateral,Lateral,32.2402217744889,-12.642602246321504
1779166635.8422,4,LATERAL_IZQ,Lateral,Lateral,35.49486544432033,-13.778753320414506
1779166635.9792,4,LATERAL_IZQ,Lateral,Lateral,38.56798390133051,-14.048075758527565
1779166636.1165,4,LATERAL_IZQ,Lateral,Lateral,39.00429915896453,-12.719211280873244
1779166636.2429,4,LATERAL_IZQ,Lateral,Lateral,35.060168320675636,-11.768448705536912
1779166636.4017,4,LATERAL_IZQ,Lateral,Lateral,34.374267413568425,-12.754890267677956
1779166636.546,4,LATERAL_IZQ,Lateral,Lateral,36.87359893421823,-12.74433536664397
1779166636.6809,4,LATERAL_IZQ,Lateral,Lateral,37.6635117405081,-12.795894576678176
1779166636.8108,4,LATERAL_IZQ,Lateral,Lateral,36.39337157655138,-12.371229779206518
1779166636.948,4,LATERAL_IZQ,Lateral,Lateral,35.308387770595004,-11.465917072949184
1779166637.0778,4,LATERAL_IZQ,Lateral,Lateral,36.49250095970357,-12.998318165513531
1779166637.2095,4,LATERAL_IZQ,Lateral,Lateral,35.04933426652811,-12.936581322974904
1779166637.336,4,LATERAL_IZQ,Lateral,Lateral,36.958610908395364,-12.72753876607989
1779166637.4566,4,LATERAL_IZQ,Lateral,Lateral,36.48236635871578,-13.06696119924354
1779166637.5835,4,LATERAL_IZQ,Lateral,Lateral,31.97557085677865,-13.418522922478115
1779166637.7242,4,LATERAL_IZQ,Lateral,Lateral,31.596974610881404,-11.926565886781198
1779166637.8586,4,LATERAL_IZQ,Lateral,Lateral,32.63644699838051,-12.148139430734505
1779166637.9923,4,LATERAL_IZQ,Lateral,Lateral,33.096051080999004,-11.793103595138119
1779166638.129,4,LATERAL_IZQ,Lateral,Lateral,31.348914071994653,-14.35008791309975
1779166638.2616,4,LATERAL_IZQ,Lateral,Lateral,32.5695826896102,-10.849120023509242
1779166638.3975,4,LATERAL_IZQ,Lateral,Lateral,30.964117869786204,-11.987241445571991
1779166638.5295,4,LATERAL_IZQ,Lateral,Center,33.10134199789668,-14.52436058778827
1779166638.665,4,LATERAL_IZQ,Lateral,Lateral,31.005483100350812,-12.505480567794114
1779166638.7862,4,LATERAL_IZQ,Lateral,Lateral,31.36964180430637,-13.391662146871578
1779166638.9205,4,LATERAL_IZQ,Lateral,Lateral,31.562937478017304,-11.889887662283073
1779166639.11,4,LATERAL_IZQ,Lateral,Lateral,31.321873265857825,-12.4570088255046
1779166639.2647,4,LATERAL_IZQ,Lateral,Lateral,28.47964187973752,-13.342826271786167
1779166639.4038,4,LATERAL_IZQ,Lateral,Lateral,30.612452549737164,-12.559697757311408
1779166639.5459,4,LATERAL_IZQ,Lateral,Lateral,30.813065448693994,-9.958656986382676
1779166639.6825,4,LATERAL_IZQ,Lateral,Lateral,30.79451928686656,-12.355020040414354
1779166639.8096,4,LATERAL_IZQ,Lateral,Lateral,32.30357923057392,-12.520374072966082
1779166639.9468,4,LATERAL_IZQ,Lateral,Center,33.37039221061969,-12.57083312809678
1779166640.0736,4,LATERAL_IZQ,Lateral,Lateral,36.016022189377864,-12.224724763477912
1779166640.2061,4,LATERAL_IZQ,Lateral,Lateral,36.47585659874567,-13.132368703434487
1779166640.3403,4,LATERAL_IZQ,Lateral,Forward,36.02707962932549,-12.817558160970842
1779166640.4748,4,LATERAL_IZQ,Lateral,Lateral,36.04008421127703,-11.85227643705063
1779166640.6106,4,LATERAL_IZQ,Lateral,Lateral,37.30768713445201,-9.180318486885765
1779166640.7426,4,LATERAL_IZQ,Lateral,Lateral,36.20158720610387,-9.040089844381976
1779166640.8804,4,LATERAL_IZQ,Lateral,Lateral,36.77606265537218,-10.803771823986276
1779166641.0134,4,LATERAL_IZQ,Lateral,Lateral,35.5215716015648,-9.898723575191106
1779166641.1503,4,LATERAL_IZQ,Lateral,Lateral,36.505356386589064,-9.414304005198632
1779166641.2777,4,LATERAL_IZQ,Lateral,Lateral,36.545428100209634,-10.368141308902747
1779166641.4184,4,LATERAL_IZQ,Lateral,Lateral,32.34435548540161,-10.526593768834521
1779166641.5474,4,LATERAL_IZQ,Lateral,Lateral,30.58076850462427,-8.522300957717585
1779166641.6827,4,LATERAL_IZQ,Lateral,Lateral,28.31997880552111,-10.729757683764408
1779166641.813,4,LATERAL_IZQ,Lateral,Lateral,19.042064608237716,-24.38712964265457
1779166641.9446,4,LATERAL_IZQ,Lateral,Centro,-13.977644844415796,-31.726773678588074
1779166642.0729,4,LATERAL_IZQ,Lateral,Centro,-13.234025513789785,-32.313738059539716
1779166642.2013,4,LATERAL_IZQ,Lateral,Centro,-16.48829050909102,-30.255942470089156
1779166642.3206,4,LATERAL_IZQ,Lateral,Centro,-14.264420070605414,-32.04294243618327
1779166642.4574,4,LATERAL_IZQ,Lateral,Lateral,-1.2598268338185887,-30.48598108993233
1779166646.7553,4,CENTRO_1,Centro,Centro,-0.27384253148847626,-32.06037273602623
1779166647.4074,4,CENTRO_1,Centro,Centro,10.42435808650564,-23.805958586716084
1779166647.5377,4,CENTRO_1,Centro,Centro,13.060781969152654,-26.064126288193084
1779166647.6778,4,CENTRO_1,Centro,Lateral,15.115794917773945,-22.314963956323744
1779166647.8076,4,CENTRO_1,Centro,Lateral,32.08757966121356,-19.109368707371
1779166648.195,4,CENTRO_1,Centro,Lateral,31.324093124778607,-20.62058742062063
1779166648.329,4,CENTRO_1,Centro,Lateral,22.838854788583014,-19.625026665523833
1779166648.4802,4,CENTRO_1,Centro,Lateral,22.76863390714767,-19.185081631579614
1779166648.6168,4,CENTRO_1,Centro,Lateral,24.697002390914577,-18.824928483428128
1779166648.7771,4,CENTRO_1,Centro,Lateral,23.339364647228525,-18.56372293507993
1779166648.908,4,CENTRO_1,Centro,Lateral,23.99432081608667,-19.065460278647333
1779166649.044,4,CENTRO_1,Centro,Lateral,23.664926490417,-15.907456837082092
1779166649.1803,4,CENTRO_1,Centro,Lateral,22.41548557701604,-17.23214193324925
1779166649.3088,4,CENTRO_1,Centro,Lateral,22.470303278363154,-15.662996800282507
1779166649.4712,4,CENTRO_1,Centro,Lateral,22.373455188079802,-14.34495970976775
1779166649.6042,4,CENTRO_1,Centro,Lateral,22.113654332189576,-16.512695292574424
1779166649.7332,4,CENTRO_1,Centro,Lateral,21.060600160312,-17.279001761903032
1779166649.8611,4,CENTRO_1,Centro,Lateral,21.61560355481455,-17.288425881737574
1779166649.9996,4,CENTRO_1,Centro,Lateral,18.98099268930374,-17.236752226159194
1779166650.1292,4,CENTRO_1,Centro,Lateral,20.444108277782068,-16.8549345496651
1779166650.525,4,CENTRO_1,Centro,Lateral,19.285425676783877,-15.994497990853333
